web-scraper-order,web-scraper-start-url,titl,imag-src,click,click-href,conte,revie,star,author
1749231305-132,https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown,可以闭眼入的香甜小青柑??24茶妈妈柑普茶,https://sns-webpic-qc.xhscdn.com/202506070124/ca413f6805b7de1264b5f6d2f133f755/1040g008316a2j2fe1e605oga3kmoccq9rt4m5uo!nc_n_webp_mw_1,,https://www.xiaohongshu.com/search_result/66b6aad60000000005023103?xsec_token=ABXMUwEj0s4DWyuZ-ulDVrV51acF-8rp0DzAPI_Zzm180=&xsec_source=,"先说结论
整体很干净，不管颜色，气味，汤感。这个是小青柑很重要的指标之一。
柑香很自然，汤感柔醇不错，很舒服。
美中不足，柑香可以，熟普茶香弱一些。
	
价     格：19.9米
克     重：10克
茶     具：300毫升公道杯+茶滤
茶水比：淋泡
水     温：100℃
	
泡，汤色很漂亮！柑香自然，茶香弱。汤感有一些饱满度，甜度微微甜。
泡，勃艮第红色确实好漂亮，柑香适中，茶味还是比较弱，汤感柔滑的，甜度好了一些，有一些清凉感。
泡，茶汤很好看，喝起来很轻松，一直是自然的柑香，茶汤融合的还行，有一点点涩感。
泡，汤感不错，但是熟普香气弱一些，整体都是柑香。还能继续泡，没肚子了后面没有继续喝了。
	
#总要热爱点什么 #啥也不是的试茶笔记 #好喝的口粮茶 #召唤茶友 #茶生活 #每日一茶 #小青柑 #小青柑茶推荐 #口粮茶 #闭眼入手不踩雷","[{""revie"":""土味作手我也买了一罐，感觉不是特别好，不知道是不是仓储的原因2024-08-10赞5No.Body-啥也不是作者今年的？2024-08-10赞回复展开 4 条回复""},{""revie"":""哈哈可以考虑测测李陌茶的小青柑吗2024-08-1013No.Body-啥也不是作者耿柱子说了，那必须考虑2024-08-101回复展开 2 条回复""},{""revie"":""崔呀崔呀崔我感觉24年的好苦      比家里还有一桶18年的感觉差好多2024-08-17赞3No.Body-啥也不是作者调整调整冲泡方法2024-08-17赞回复展开 2 条回复""},{""revie"":""云卿老师今天又是高产的一天2024-08-1012No.Body-啥也不是作者那必须努力2024-08-10赞回复展开 1 条回复""},{""revie"":""九策感觉汤感很醇厚，干净没有杂味，不知道有没有类似的熟普推荐2024-09-15赞2九策回复 No.Body-啥也不是 : 好的，感谢2024-09-15赞回复展开 1 条回复""},{""revie"":""讷老师有甜润点的口粮茶推荐吗？想喝小甜水太醇厚的茶，有点喝腻了，天热了也想喝清爽点2024-08-10赞2No.Body-啥也不是作者过两天我弄个合集，到时候帮忙踩踩2024-08-11赞回复展开 1 条回复""},{""revie"":""黑可乐不加冰??啊，我23的还没喝，24又来了2024-08-1011No.Body-啥也不是作者喝起来2024-08-111回复""},{""revie"":""??筱佰莲来了，确实干净，好耐泡2024-08-1011No.Body-啥也不是作者不喝白水星人，你好2024-08-10赞回复""},{""revie"":""那一壶茶第一个2024-08-1011No.Body-啥也不是作者周末快乐！2024-08-10赞回复""},{""revie"":""一念（发神经版）你喝了不胃疼嘛？我喝了胃疼2024-08-10赞1No.Body-啥也不是作者还可以我喝了2024-08-10赞回复""}]",74,No.Body-啥也不是
1749231102-91,https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown,“好久不见，不如好茶相见”,https://sns-webpic-qc.xhscdn.com/202506070124/a136840d397db5056ea6f40edffeade2/1040g00831csimnc70k0g5om056pmd3m1cj44loo!nc_n_webp_prv_1,,https://www.xiaohongshu.com/search_result/678e39120000000018018580?xsec_token=AB4Cu-cp_qyD6MvgnfRT24od_dW16bH077J9I8rUPCI3Y=&xsec_source=,"蛇年倒计时，大家礼物都开始准备了吧？
干我们这行的，比较适合送的其中一礼就是茶??
	
今年我选了这款小青柑，
打开盒子就有股浓郁的柑香，
特别喜欢，入口醇厚香浓，甘甜顺滑，
送长辈、或者客户、亲朋好友，都拿得出手。
	
新的一年，让我们
以茶为始，开启新篇章，
一杯新茶，敬岁月无恙。
	
#日常plog #手机摄影 #茶 #年货
#小红书新人 #小青柑 #长辈送礼
#新年红 #茶人茶事","[{""revie"":""OoChow好高级的包装啊01-23赞2爱吃香菜??????作者好喝，准备喝完一桶01-24赞回复展开 1 条回复""},{""revie"":""-玖拾壹隔着屏幕我能想象到柑香01-21赞1爱吃香菜??????作者一看就是喝过01-21赞回复""},{""revie"":""蒸包不想学专业课好喝嘛01-21赞1爱吃香菜??????作者很香01-21赞回复""},{""revie"":""冷脸小谢不错哎 好适合送礼01-21赞1爱吃香菜??????作者红红火火01-21赞回复""},{""revie"":""一颗小李汁还有新年韵味01-21赞1爱吃香菜??????作者红红火火过大年01-211回复""},{""revie"":""羔羔在这里哇塞马上去加购！太适合过年啦01-20赞1爱吃香菜??????作者有面儿01-21赞回复""},{""revie"":""咱们宝贝儿真不错01-20赞1爱吃香菜??????作者很香01-21赞回复""},{""revie"":""橙花小鹿宝宝 拍的好好看呀01-20赞1爱吃香菜??????作者还得继续努力01-21赞回复""},{""revie"":""少女老乐岁月无恙02-151回复""},{""revie"":""早安小小话梅??哇 我超喜欢喝茶02-09赞回复""}]",73,爱吃香菜??????
1749231238-118,https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown,关于我和芝芝柑普的一些重要的小事,https://sns-webpic-qc.xhscdn.com/202506070124/337db6d1c1c06fdb85fb699d9e6df99c/notes_pre_post/1040g3k031i2r1pkv7c0g5n64hrnlr354ad85b4o!nc_n_webp_mw_1,,https://www.xiaohongshu.com/search_result/683882b60000000022026f31?xsec_token=ABfM70wvHhdOTPCZ9WhuKsTBkU447S6x25UaZR3_kfDa8=&xsec_source=,"作为喜茶的一份子，更是作为江边里创始店的一份子
有一些关于我和芝芝柑普的重要小事想分享一下??
	
最近很多朋友都有刷到品鉴会上的一些报道纷纷截图发我，非常荣幸能参加这次活动，跟大家一同分享这个来自阿喜老家——江门的味道??
	
那一年正在上高一的我，得知新会开了皇茶还买一送一的时候，中午下课吃饭后就马上踩单车??去到知政路排队，我已经不记得那个夏天有多热了，只记得第一口喝到芝士?清新的绿妍茶在口腔内碰撞出的清爽和惊艳??
	
到现在还记忆犹新的是那时门口出杯的小姐姐，对每一位顾客很耐心解释饮用方法:先不用插吸管，45°开盖饮用哦
	
没想到若干年后，我竟成了“她”
还是那杯茶，还是那句话，喜茶一直没变??
	
众所周知，陈皮的新会著名的特产，而恰巧我也刚好来自新会著名的陈皮之乡——东甲，对于种柑、开柑皮、晒柑皮，都是从小到大最熟悉不过的事情了
	
所以当柑普茶变成喜茶江边里创始店限定时，当我成为创始店的一份子时，冥冥之中我好像莫名其妙地有种使命感，我要把我家乡的好东西安利给每一位远道而来的你们
	
因为我是东甲人-新会人-江门人-喜茶人
	
最后，努力成为wmls优秀同担??
谢谢你，一路陪我到这里
然后呢，一起走吧
#新会陈皮 #江门 #新会 #东甲 #喜茶江边里创始店 #芝芝柑普茶 #喜茶 #wmls #wmls集合 #最重要的小事玛莎","[{""revie"":""wuzzzlll????～朋友来江门玩，我特意带她们去打卡了5天前广东12wuzzzlll????～她们在深圳广州喝到了全国统一版的，然后我我们去的那天好巧啊旧版返场然后创始店原版她们也喝上了5天前广东赞回复展开 1 条回复""},{""revie"":""electric今天从东莞来喝啦6天前广东12Chok??作者恭喜你！饮到与众不同且最最最正宗的芝芝柑普！6天前广东赞回复展开 1 条回复""},{""revie"":""Mr.Wang真的好喝！谢谢你那天的加码让我终于有机会喝上了05-30广东赞6Chok??作者得闲记得来创始店集合05-30广东赞回复展开 5 条回复""},{""revie"":""pakho条仔跟江门的没得比05-30湖南赞2Chok??作者过来饮05-30广东赞回复展开 1 条回复""},{""revie"":""好猹非创始店的太难喝了，只有江门店好喝6天前广东赞回复""},{""revie"":""Yuki??老师棒棒哒05-29广东赞5Chok??作者因为五月天说，下次见面要成为更优秀的人！05-30广东3回复展开 4 条回复""},{""revie"":""一个柯在光[棒R][棒R][棒R][棒R][棒R][棒R]7天前广东赞2??柯老师好瘦7天前广东赞回复展开 1 条回复""},{""revie"":""小巫同学俺也来喝了5天前广东11Chok??作者欢迎欢迎5天前广东赞回复""},{""revie"":""LUYA同学今天刚去打卡4天前广东1回复""},{""revie"":""夏天有抹茶冰沙耶连喝一周，直到这两天喝新品果茶才停，真心希望不要下架05-30广东赞2Chok??作者江边里永不下架！随时欢迎05-30广东赞回复展开 1 条回复""}]",64,Chok??
1749231331-137,https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown,大家还是买点贵一点的小青柑吧,https://sns-webpic-qc.xhscdn.com/202506070124/8c69e23c5bb2f15679ecc3464c5814cc/1040g00831ba22aip7s3g5npudtlg8kltvh6snu8!nc_n_webp_mw_1,,https://www.xiaohongshu.com/search_result/675a8ad0000000000603ac7b?xsec_token=ABijhpGSyIri-psej8usw2a5GMJbEG3jSsND26eRRDJxg=&xsec_source=,"家人们，我这下是真的看明白了，便宜的小青柑根本就不行，以前净喝点几十块的，口感特别差，而且喝起来还特别的拉嗓子，现在就只想求一点品质好的小青柑，预算就是两三百左右，价格虽然贵点但也在可以接受的程度，快把你们喝的好的小青柑分享出来！我刚好趁着双十二入一波，急急急！！！
#茶#喝茶#泡茶#爱喝茶#小青柑#普洱茶#红茶#绿茶#花茶#召唤茶友#好喝的茶#品茶#口粮茶","[{""revie"":""正宗新会小青柑因为资金问题低价抛售正宗新会小青柑，质量品质都很好02-09赞26半个??就是你主页那个80一斤的吗02-103回复展开 25 条回复""},{""revie"":""灰 姑 娘 ??刚买了六斤囤在家里 哈哈哈没别的就怕买少了以后喝不到这个靠谱的味道 来自天蝎座的执着与专一04-23赞15Blue在哪买的05-02赞回复展开 14 条回复""},{""revie"":""小宋爱去胖东来胖东来小青柑很好喝01-14413发发发礼貌问价01-142回复展开 12 条回复""},{""revie"":""会喝茶的小叨两三百一斤的也不太行，现在市场上小青柑我一个茶商都没找到太合适的，建议买熟茶和陈皮自己混着泡着喝就行2024-12-12310蓝可澜沧古茶的小青柑呢？一直旗舰店买，很适口。今天无意间打开拼夕夕，结果价格只有一半，保真的话，我就疯了……03-012回复展开 9 条回复""},{""revie"":""新会陈皮小农民我家有生晒的大红柑普茶合适吗？2024-12-12赞8狗熊2021怎么卖的？01-08赞回复展开 7 条回复""},{""revie"":""桂花鸭喝这个！！！一颗喝一天，打工的时间非常快的就过去了02-1116小同志请问在哪里买的02-131回复展开 5 条回复""},{""revie"":""芯雨xy一百多 一斤04-02赞4seven链接04-06赞回复展开 3 条回复""},{""revie"":""贫道下山去了前段时间买了虎标的，难喝03-05赞4momo我刚买，感觉有点苦，是我的冲泡方式不会吗？03-06赞回复展开 3 条回复""},{""revie"":""Sarah1223?02-10赞4桃子爱喝桃汁这个哪里买的呀02-12赞回复展开 3 条回复""},{""revie"":""每一天happy小青柑喝着感觉像中药，不知道是我水少了点泡的时间太长了还是啥，是我喝过最难喝的茶2024-12-2313你在终点等我我也觉得味不好喝2024-12-26赞回复展开 2 条回复""}]",62,小红薯6753833343
1749231055-81,https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown,布维记小青柑属于江门人的浪漫。。,https://sns-webpic-qc.xhscdn.com/202506070124/1a147881c40cf45ce697cf015c6786f4/1040g008315dd9jnnhe004a4qba3j0vdt5jauht0!nc_n_webp_prv_1,,https://www.xiaohongshu.com/search_result/66995058000000000d00c5ee?xsec_token=ABZo-83ZVPvkRqmMS4UQER5i3NUTU2qIvRbbtieOFRkL8=&xsec_source=,#宝藏饮品店分享 #喝不腻的柠檬茶 #新中式茶饮 #美食攻略 #探店打卡 #江门茶饮 #布维记小青柑系列 #布维记新品 #小青柑 #江门探店,"[{""revie"":""大湾区周秀娜_作者置顶评论2024-07-19赞回复""},{""revie"":""小米粒??好喝2024-07-21赞回复""},{""revie"":""芷薇不想减肥.爷青回2024-07-19赞回复""}]",60,大湾区周秀娜_
1749231156-103,https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown,喜茶新品-芝芝柑普，全国上，好喝的～,https://sns-webpic-qc.xhscdn.com/202506070124/3acf1d5bda8e69838ed837e69277c7a6/notes_pre_post/1040g3k031hdg07oqju1g5o0g6s808falrs7q7to!nc_n_webp_prv_1,,https://www.xiaohongshu.com/search_result/68229fee000000002100c794?xsec_token=AB6yjUnyT_glcMEMXXzYp49LZLo8Vqk3xQcs_w-wQK_I0=&xsec_source=,"之前有听过喜茶的这个江门限定款：芝芝柑普，终于等到它全国上了，今天还有买一送一，赶紧买了试试。
	
茶底：普洱茶，奶基底：纯牛乳，选用江门新会小青柑碎皮冲泡，最上面一层芝芝云顶（即奶盖），撒上一些陈皮粉（可不要陈皮粉）。
	
我选的少甜，喝起来感受刚刚好，不喜甜的可能可以选少少甜，比较推荐打开杯盖，芝士与茶一起入口，感受最好，奶盖还是一如既往的保持水准，茶底喝起来有明显的小青柑风味以及普洱的醇厚感，且没有明显苦感，最怕的就是普洱太苦，后面把奶盖搅拌融合在一起喝，也觉得还行，就是认普洱多了些甜味。
	
这杯没有辜负我的期待，可以打到95分左右，也是市面上难得好喝的普洱款（目前喝过芭依珊的普洱、去茶山的普洱、一点点的普洱等等，这杯我觉得能和芭依珊的普洱不分伯仲，都非常好喝）！#喜茶 #喜茶新品 #奶茶分享 #奶茶推荐 #奶茶测评 #今天喝什么","[{""revie"":""小树苗（爱喝奶茶）作者先说一下：这款是普洱茶底的，本身算微苦茶汤，然后小青柑的微酸，奶盖的较甜。个人建议最佳喝法建议是不用吸管，沿着杯子喝，奶盖与茶一起入口，就还不错，用吸管了感受会下降，搅拌融合到一起了，也没那么完美。这款算不上大众的普爱款，但算的上市面上普洱茶底里好喝的一款。置顶评论05-13广东2回复""},{""revie"":""??奶酪陷阱并没有全国上线骗人的05-13福建赞10小树苗（爱喝奶茶）作者要不咱先了解一下？05-13广东5回复展开 9 条回复""},{""revie"":""無題喝了，不好喝05-13浙江269momo（写文种树??）点了05-13江苏3回复展开 8 条回复""},{""revie"":""wowo我附近竟然没有爆单05-13广东17小树苗（爱喝奶茶）作者奶茶店竞争激烈…没有哪个品牌有绝对优势了，除非喜茶来个全品类买一送一，那应该会爆单。05-13广东2回复展开 6 条回复""},{""revie"":""小梦chris这款只有能喝东方树叶青柑普洱的能喝05-18浙江54开水捞饭那我喝05-18广西1回复展开 3 条回复""},{""revie"":""盐水泡菊花哪里买一送一，求告知05-13广东赞5小树苗（爱喝奶茶）作者喜茶小程序点单即可，只能自提才买一送一05-13广东赞回复展开 4 条回复""},{""revie"":""小红薯5C3D83B5太难喝了，我难得喝不进去的奶茶05-13福建43小树苗（爱喝奶茶）作者这个不加糖真不行…普洱茶本来就苦，不过不喜欢这款的话也不用再试了05-13广东3回复展开 2 条回复""},{""revie"":""昨晚吃了几碗饭你说跟芭依珊的普洱不分伯仲，那我可就要去试一试了，能get到813普洱的茶友，我觉得品位差不了05-18安徽14小树苗（爱喝奶茶）作者主要是喝一点点的普洱、霸王茶姬普洱、去茶山的普洱，都觉得普通甚至有的难喝，喜茶这个算有他的特色，觉得还不错，合我口味，我心中的第一依旧芭依珊的普洱05-18广东赞回复展开 3 条回复""},{""revie"":""爱穿球鞋的猫??喝了会失眠吗05-29广东赞3小树苗（爱喝奶茶）作者因人而异，这款也是含咖啡因和茶多酚的，会有提神功效，只是我已经免疫了，但有些人会受影响05-29广东赞回复展开 2 条回复""},{""revie"":""奶茶味嗅嗅啊，我已经买了好几次了，甚至和小伙伴说，我要把芝芝柑普加到的论文的致谢清单！05-23辽宁赞3小树苗（爱喝奶茶）作者但是评论区的留言多少让我感受到了好像人与人的口味并不相通，这杯好像争议特别大05-23广东赞回复展开 2 条回复""}]",60,小树苗（爱喝奶茶）
1749230783-28,https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown,柑普茶｜拍摄｜制作小青柑需要多少道工序呢？,https://sns-webpic-qc.xhscdn.com/202506070124/d86223edaccecab0f2c675de5cd0fe3f/1040g00830npumord0m005p4ufus752r1uqhjpcg!nc_n_webp_prv_1,,https://www.xiaohongshu.com/search_result/64db682e000000000103d3d5?xsec_token=ABY7owC50Fe7caHy1ykk2eMvnP4dnysTtFN_VKrvRuOM0=&xsec_source=,"??果
选用新会柑永久保护地、核心产区柑园
咸淡水交汇，树龄8-12年果树
	
??采
采摘七月中到8月初果子
此时的果子大小、香气最佳
	
??洗
4 次洗果工序 活水360 度全方位清洗
	
??挖
机器开孔 手工挖果 剔除果肉
清洗果壳 晾干备用
	
??酵
勐库大叶种茶古树春茶原料
独立酵间304食品级离地酵池45天发酵
	
??填
50克左右的柑果填茶8克
手工填茶均匀饱满
	
??晒
采用半生晒工艺，去除苦涩 。
阳光促进柑果和茶同时转化，使它们的香气充分的相融在一起
#小青柑 #宣传片 #分镜头脚本 #柑普茶 #实力源头厂家","[{""revie"":""小红薯66DCE760礼貌借用 放ppt05-03赞回复""},{""revie"":""别碰我丸子头妈呀，太会拍了03-18赞回复""},{""revie"":""APEX?太好看了2024-06-20赞回复""}]",56,山晓的茶影叙
1749230918-53,https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown,包装插画｜水果包装｜果酒包装｜包装设计,https://sns-webpic-qc.xhscdn.com/202506070124/d523e62a8c848443a1f9f73fdea820f7/1040g00831cd2b05ggm005nja5fm08pnlhgr8icg!nc_n_webp_prv_1,,https://www.xiaohongshu.com/search_result/677e56d4000000001703cd98?xsec_token=AB7l25NOJhINANra0vFA0kJ_BraRN70l-W0kQ5ywZemjU=&xsec_source=,"图案选择了新会陈皮的原料，小青柑为主，新会陈皮的成品为辅，以新中式的插画表达方式，表现新会陈皮的独特韵味。
#包装设计#水果包装#水果包装设计#礼盒包装#茶叶包装#饮料包装#茶饮包装#酒水包装#果酒包装#桃子包装","[{""revie"":""UNnormal（接稿ing）01-09赞1青稞作者01-09赞回复""},{""revie"":""迹阔以用嘛04-08赞回复""},{""revie"":""涂二爷喜欢！01-09赞1青稞作者么么么01-09赞回复""},{""revie"":""一个脑子鸭好新鲜的陈皮01-09赞1青稞作者么么么01-09赞回复""},{""revie"":""软文推广找我01-08赞回复""},{""revie"":""一粒柚子插画哇，大佬啊03-22赞回复""},{""revie"":""iukoi77可以参赛吗05-28河北赞1青稞作者不可。05-28四川赞回复""},{""revie"":""小希希可以商用吗04-30赞1青稞作者宝宝，商用需要授权费哒。04-30赞回复""},{""revie"":""海上森林一只猫01-17赞回复""}]",56,青稞
1749231272-125,https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown,每日了解胖东来的断货王——小青柑,https://sns-webpic-qc.xhscdn.com/202506070124/2d67c6ed3c30267c2a52fc7ddb5fdb4c/1040g008316enirib0o005o9jdnp0jkec8n5di5o!nc_n_webp_prv_1,,https://www.xiaohongshu.com/search_result/66bb6f5e000000001e01cc92?xsec_token=ABtWWMCjNsRLk87X_4Uwy8j9S0V154-LZQwyIXAmhngdk=&xsec_source=,"做为胖东来的两个招牌之一
橘罐装的小青柑却一直备受争议
来自新会的小青柑（茶枝柑柑皮）以及18年的老茶头和普洱茶彼此搭配，喜欢的人会特别喜欢，不喜欢的人尝到味道后会感觉很失望
但是您要了解的是，这个之前也是每人限购两罐
148元一罐，一罐是250g，大约24颗
品质绝对算过关，只是个人喜欢因人而异
外型上：罐装精美，送个小礼盒，茶便携耐泡，能泡8-9泡，开盖便是直充天灵盖的清新青柑香
味道上：桔香明显，带点甘甜，但是前几泡会比较浓郁适合喜欢喝浓茶的，后几泡会好很多，但都会有一些青皮的涩味
如果不知道自己喜不喜欢这个味道，可以尝试一些不同价位的散茶小青柑
小青柑可以润脾养肺，醒酒排毒养颜，但是哺乳期，经期，孕妇都不可以喝呦
综合推荐指数：??????????
尝试也好，感兴趣也罢
如果您喜欢，千万不要错过呦！！！
#小青柑 #胖东来 #胖东来茶叶 #胖东来代购 #普洱","[{""revie"":""哦有货吗2024-12-19赞3小张爱逛胖东来作者??的2024-12-20赞回复展开 2 条回复""},{""revie"":""momo现在有货了吗02-16赞2小张爱逛胖东来作者有的03-19赞回复展开 1 条回复""},{""revie"":""十八多钱02-13赞2小张爱逛胖东来作者16503-19赞回复展开 1 条回复""},{""revie"":""低调这个断很久了2024-08-1411小张爱逛胖东来作者是的2024-08-14赞回复""},{""revie"":""如愿??你好，现在还有货吗，能买吗02-21赞1小张爱逛胖东来作者有的 可以03-19赞回复""},{""revie"":""百事-皆可乐现在还有货吗01-19赞1小张爱逛胖东来作者??01-20赞回复""},{""revie"":""饿死也不吃??小青柑跟柑普茶是一种吗？01-10赞1小张爱逛胖东来作者一样的01-11赞回复""},{""revie"":""...有货吗2024-12-11赞1小张爱逛胖东来作者??2024-12-111回复""},{""revie"":""好吧现在有货吗2024-12-03赞1小张爱逛胖东来作者??2024-12-03赞回复""},{""revie"":""momo这个可以分装成两小罐吗2024-10-29赞1小张爱逛胖东来作者不太行的 亲2024-10-29赞回复""}]",54,小张爱逛胖东来
1749230674-6,https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown,江门。。布维记小青柑系列回归。。,https://sns-webpic-qc.xhscdn.com/202506070124/f80dd81313bcf085466fdc493d49e927/1040g008315ekp3ct1c005pamp2pi5reto6aktgg!nc_n_webp_prv_1,,https://www.xiaohongshu.com/search_result/669a93c9000000000a007ad2?xsec_token=ABfSTeWW-4z9IvVIrbuqfyWvoQmKupvhI27h67eml8GU4=&xsec_source=,#宝藏饮品店分享 #喝不腻的柠檬茶 #给我一杯果茶 #全球吃喝小分队 #江门茶饮 #布维记 #布维记新品打卡 #布维记小青柑系列 #小青柑 #新会小青柑,"[{""revie"":""活着太饿了.作者置顶评论2024-07-20赞回复""},{""revie"":""丑不垃圾香菇头解渴2024-07-20赞回复""}]",53,活着太饿了.
1749231212-114,https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown,为了买到正宗陈皮 我直接开车去新会原产地,https://sns-webpic-qc.xhscdn.com/202506070124/519cb902234e30cd1710d3e3d46a3e2c/notes_pre_post/1040g3k831gj18tnajse05n4ia965nvgpl5pengg!nc_n_webp_prv_1,,https://www.xiaohongshu.com/search_result/68078734000000001c0018ab?xsec_token=ABjAflwmljMegLEpWj1FBLSM3dRQ1cwb9NxtdgLglecWI=&xsec_source=,"坐标??珠海
网上不靠谱 说有工业皮科技皮
看来看去 感觉江门新会也不远 才不到70km
直接一脚油门 没走高速大概1小时20分钟
回来高速22块 不到一小时
	
开始定位的是 新会陈皮村牌坊 ???停车不收费
由于不懂货嘛 先去大交易市场看看
里面确实 扑鼻而来的全是陈皮的香 多看了几家
	
热情的老板也会告诉你 新会的陈皮大概分布种植在
梅江?天马?茶坑?东甲?这四个村的
然后这底下又分青皮、二红皮、大红皮
分别就是果子采摘的成熟程度??还有年份
	
一顿听下来 还是懵懵的 我直接打算去其中一个村
当地去买 茶坑村 就在附近2公里左右 对面就是
地上基本每家都是自己晾晒的皮 大概率是当地人自己的 也听老板说 很多做生意都来这里进货 毕竟是源头产地
然后往里面走 是个景区 梁启超故居纪念馆
可以参观的时候顺路了解陈皮 小青柑还有一些零食制品
总的来说 还是买到了自己喜欢的 也喝饱了
建议可以多逛逛哦 当地基本10米一家
希望大家别踩坑????
	
#珠海吃喝玩乐 #值得为吃而去的小城 #陈皮 #茶叶 #茶农茶事茶生活 #江门探店 #新会陈皮 #购物分享 #小青柑 #陈皮村 #陈皮知识","[{""revie"":""YOLO可以推一下联系方式吗05-09广东赞6珠澳社交研究所作者加了老板哈哈05-17湖北赞回复展开 5 条回复""},{""revie"":""林钰溪老板微信有吗1天前广东赞1珠澳社交研究所作者有昨天 13:54湖北赞回复""},{""revie"":""lin0生活收纳盒麻烦推一下联系方式1天前广东赞1珠澳社交研究所作者好昨天 13:54湖北赞回复""},{""revie"":""摆烂麻麻你好，能给个老板电话吗5天前广东赞1珠澳社交研究所作者可以2天前湖北1回复""},{""revie"":""钇竹可以给个老板电话？联系05-26广东赞1珠澳社交研究所作者可以2天前湖北赞回复""},{""revie"":""pasiky您好，麻烦您推一下老板联系方式，我也我也想买05-22湖北赞1珠澳社交研究所作者哈哈好2天前湖北赞回复""},{""revie"":""hopscotch后来买陈皮，有老板的联系方式吗？推一下呗05-01赞1珠澳社交研究所作者有勒05-17湖北赞回复""},{""revie"":""LLQ~梓籽价钱便宜过吗？04-22赞1珠澳社交研究所作者可以 性价比高04-22赞回复""},{""revie"":""纸上旅行的笔求推联系方式05-20广东1回复""},{""revie"":""柏林没有海好像攻略，请问买了哪几种皮，分别什么价格，谢谢04-261回复""}]",52,珠澳社交研究所
1749230692-10,https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown,这才是小青柑控天天想喝的啊！！,https://sns-webpic-qc.xhscdn.com/202506070124/6c540f434834bc9fcda38ec63705caf1/1040g2sg31h5oagrcju6g5p2vbsd52bd3ldqvnf0!nc_n_webp_prv_1,,https://www.xiaohongshu.com/search_result/681ab0d70000000003038b28?xsec_token=AB-QIdev7zB6-VlPJDU4ghYmGm4iRi0rOGrcuaYyWcPWU=&xsec_source=,"卡士真有你的！！！简直是太太好喝咯
在酸奶里添加了小青柑
这种酸酸甜甜的口感我真的爱鼠！！
冰冰凉凉酸甜清爽也简直是夏日解暑神器
含有7种益生菌配料表也很干净
入口一整个丝滑
小青柑的回味萦绕在舌尖
不是我吹我一下子真的能喝好几瓶
#卡士  #卡士酸奶 #卡士007小青柑#盒马 #酸奶 #盒马新品",[{"revie":"怎么还想吃酸味重吗05-07赞回复"}],51,目标九十斤
1749231002-70,https://www.xiaohongshu.com/search_result?keyword=%25E5%25B0%258F%25E9%259D%2592%25E6%259F%2591&source=unknown,苦尽甘来的“小青柑”饮品,https://sns-webpic-qc.xhscdn.com/202506070124/d5f997d786ccf4fb45a0c26f1e6f0bc5/1040g008314j7m0ko6e6g5p6n9990i8fpkib2deo!nc_n_webp_prv_1,,https://www.xiaohongshu.com/search_result/667e829d000000001f004469?xsec_token=ABBq_TmPjyiwgiGwATLsW2_zP5xbCA0VktCByU3QaPS9U=&xsec_source=,"小青柑越来越受欢迎，小青柑的清新果香和茶的醇厚融合，口感独特，，带有果香和茶香的双重享受，香甜还有生津回甘
小青柑具有酸感、果皮清香、回甘明显，比柠檬少一些涩感，口感更加丰富。
小青柑的味道甘、甜、酸，可以与多种水果搭配，体验双倍清爽，层次更加丰富；
#好喝的茶饮料 #小青柑柠檬茶  #适合夏天的饮料 #夏天喝什么 #小青柑茶推荐 #小青柑 #小青柑柑普茶 #新会小青柑 #小青柑饮品 #解腻饮品",[{"revie":"小暖作者2024-06-282回复"}],48,小暖
