web-scraper-order,web-scraper-start-url,titl,imag-src,click,click-href,conte,revie,star,author
"1749107303-52","https://www.xiaohongshu.com/search_result?keyword=%25E5%2596%259C%25E8%258C%25B6%25E8%258A%259D%25E8%258A%259D%25E6%259F%2591%25E6%2599%25AE&source=web_search_result_notes","江门","https://sns-webpic-qc.xhscdn.com/202506051459/1023b7552a38dfab19ff5eb3c3b126ed/notes_pre_post/1040g3k031i137dov78005p1es13ki1o5jp14vuo!nc_n_webp_mw_1","","https://www.xiaohongshu.com/search_result/6836b04d000000002200760e?xsec_token=ABsVHTHAtkE_JbanFNuuFXXTiXH63cevWGbIbBkyL6JQs=&xsec_source=","天下粮仓·先锋书店赤坎古镇立园 自力村陈皮村梁启超故居小鸟天堂 华侨华人博物馆
黄鳝煲仔饭吃了，绿豆饼吃了，就是没喝上喜茶创始店限定的芝芝柑普轻乳茶","[]","3","小鵬游"
"1749107321-53","https://www.xiaohongshu.com/search_result?keyword=%25E5%2596%259C%25E8%258C%25B6%25E8%258A%259D%25E8%258A%259D%25E6%259F%2591%25E6%2599%25AE&source=web_search_result_notes","喜茶芝芝柑普🍵","https://sns-webpic-qc.xhscdn.com/202506051459/dea7aa9b6a9e077e72ec6d891d983bb6/notes_pre_post/1040g3k831hru8qtqjie04a7amqsrgh23m1h09o0!nc_n_webp_mw_1","","https://www.xiaohongshu.com/search_result/683168d3000000001101cae9?xsec_token=ABUdEKE7OIAM-a4QsNR9-7cu7bNyE_K0_K7Y3cw9tf-ds=&xsec_source=","颜值很高，芝士🧀一如既往的好喝
But青柑普洱🍵确实只适合喝纯的茶
当奶茶的茶底有点怪怪的
#今天喝什么#喜茶新品 #喜茶芝芝柑普","[]","1","肉肉今天喝什么"
"1749107343-54","https://www.xiaohongshu.com/search_result?keyword=%25E5%2596%259C%25E8%258C%25B6%25E8%258A%259D%25E8%258A%259D%25E6%259F%2591%25E6%2599%25AE&source=web_search_result_notes","喜茶新品🔥江边里芝芝柑普买一送一⁉️","https://sns-webpic-qc.xhscdn.com/202506051459/e24672ecd4445b41f5d48fd4f15fd1d5/1040g2sg31hf0n9lkjikg5pehmtm1e0i6po6knbg!nc_n_webp_mw_1","","https://www.xiaohongshu.com/search_result/682431ee0000000012004b82?xsec_token=ABA-q4OtiYT5k8I8VUyqRfqkddOL0DX-uGB1FAWxSyNJA=&xsec_source=","【江边里限定VS广州分店】芝芝柑普真实测评！替你们喝完了🍵🍊
📍江门江边里限定版
🍊陈皮暴击：奶盖上撒满新会陈皮碎！入口咸香混着柑橘香
🌿茶底超浓：小青柑+普洱的回甘直冲天灵盖
✨隐藏喝法：先舔盖再搅拌！陈皮碎混着奶盖越喝越上头
	
📍广州分店新版
💧茶底没有江门版的醇厚感
🚫灵魂陈皮很少，香味不突出， 陈皮奶盖秒变普通咸芝士
广州版能补撒陈皮碎吗？！（卑微举手）
为什么我没有买一送一！有没有姐妹和我一样没薅到羊毛的？😭
#喜茶轻果茶 #低卡奶茶 #奶茶推荐 #奶茶测评 #宝藏饮品 #喜茶芝芝柑普 #江边里喜茶 #江边里芝芝柑普 #喜茶买一送一","[{""revie"":""_我系三叉因为只限昨天的活动啊05-14广东赞4我全都要作者亏了亏了05-14广东赞回复展开 3 条回复""}]","赞","我全都要"
"1749107364-55","https://www.xiaohongshu.com/search_result?keyword=%25E5%2596%259C%25E8%258C%25B6%25E8%258A%259D%25E8%258A%259D%25E6%259F%2591%25E6%2599%25AE&source=web_search_result_notes","避雷喜茶柑普牛乳茶","https://sns-webpic-qc.xhscdn.com/202506051459/1ce58686c6545324abd02aa51015a309/notes_pre_post/1040g3k031he0gtcvju6g4a1j08e68ok7bnub4uo!nc_n_webp_mw_1","","https://www.xiaohongshu.com/search_result/682325ac000000002001f092?xsec_token=ABH4orzxWzd4tQTEcjNJ3x5JU38EN0ktbiEnxPGkY4tHM=&xsec_source=","是我的问题吗？我喝了一半拉了一次
本着不浪费的原则和自我怀疑
我把剩余的半杯也喝完了
结果就是，我又拉了一次
#喜茶 #喜茶新品 #喜茶柑普 #芝芝柑普牛乳茶","[{""revie"":""-OU我以为是我的问题已经拉4.5.6次了05-13广东23hoshi作者好可怜05-13广东赞回复展开 2 条回复""},{""revie"":""邪恶肠仔包一样哎，喝了小半杯拉了一次，再喝小半杯继续拉，然后就不敢喝了05-13广东赞3hoshi作者我晚上又拉了一次05-13广东赞回复展开 2 条回复""},{""revie"":""🍜我也刚喝完我去 现在在🚽上05-17广东赞1hoshi作者05-17广东赞回复""},{""revie"":""momo不是你的问题 我和我朋友都喝了 喝完我拉了一次 我朋友肚子疼哈哈哈哈05-16辽宁赞1hoshi作者以后都不喝这杯了05-16广东赞回复""},{""revie"":""Tracob我到今天还在拉肚子05-14上海赞1hoshi作者吃药吧05-14广东赞回复""},{""revie"":""榴莲不臭我也 我以为我吃错东西了 没想到是拉肚子05-14广东赞1hoshi作者05-14广东赞回复""},{""revie"":""YodaLeung喝了睡不着加断断续续拉了4.5次05-14广东赞1hoshi作者好可怜05-14广东赞回复""},{""revie"":""左卫驴我也[泪崩R]我的屁股好痛05-18吉林赞回复""}]","1","hoshi"
"1749107386-56","https://www.xiaohongshu.com/search_result?keyword=%25E5%2596%259C%25E8%258C%25B6%25E8%258A%259D%25E8%258A%259D%25E6%259F%2591%25E6%2599%25AE&source=web_search_result_notes","芝芝柑普喝了！","https://sns-webpic-qc.xhscdn.com/202506051459/0ecb93864fb2499be6728be695669f42/notes_pre_post/1040g3k831he6f3vn3ue04a100pkntus6dd62n18!nc_n_webp_mw_1","","https://www.xiaohongshu.com/search_result/682357ee000000000c038900?xsec_token=ABH4orzxWzd4tQTEcjNJ3x5J1wXtm25aoNnFcfEmVeND8=&xsec_source=","之前还特意去江门江边里创始店喝
今天不用去到也能喝到！
	
纯茶版乳茶版都喝啦～
⬇️
纯茶-不另外加糖-多云顶
乳茶-少少少糖-云顶
	
#一天喝八杯 #喝什么 #奶茶推荐 #喜茶 #奶茶 #今天喝什么","[{""revie"":""草莓熊女友我今天也喝了05-14广东赞1為食兒作者🤝🤝05-21广东赞回复""},{""revie"":""汤不饿@月半小猪05-14广东赞回复""}]","4","為食兒"
"1749107404-57","https://www.xiaohongshu.com/search_result?keyword=%25E5%2596%259C%25E8%258C%25B6%25E8%258A%259D%25E8%258A%259D%25E6%259F%2591%25E6%2599%25AE&source=web_search_result_notes","大家点的喜茶芝芝柑普热饮有奶盖吗？","https://sns-webpic-qc.xhscdn.com/202506051459/f1f15b45932f60f574fd9ced06c48e31/notes_pre_post/1040g3k831hkbjbcpj4e040e4ur36mj6vss81d50!nc_n_webp_mw_1","","https://www.xiaohongshu.com/search_result/6829a572000000002301c860?xsec_token=ABqHEVe4eyJCFS4u30zZCKqFVR29J6NtaCXkqbypQSGDo=&xsec_source=","点了一杯芝芝柑普热饮外卖，打开是这样的，也没有分装奶盖，打电话问了门店他也不懂，回复说可能奶盖融进去了，但我搜了一下小红书这也不像奶盖融进去的样子，喝了一口也没有陈皮粉味，想问一下大家点的是这样的吗？#喜茶 #芝芝柑普茶#美团外卖","[{""revie"":""小红薯63E29995我们这边外卖和自取打包都是有分装奶盖的05-18广东赞3晴天晴晴天晴🌾作者他还怪我没选择分装，我说没有分装的选项啊，他说那就是默认不分装，谁叫我不备注呢我说热饮外卖你们默认不分装奶盖？他说这款是这样的 我打开盖子看，就算奶盖融进去了也不会融得真这么完美啊，像没有放进去一样05-18广东赞回复展开 2 条回复""},{""revie"":""abandon我点的热的也这样05-23浙江赞2晴天晴晴天晴🌾作者你售后吧，我后面申请售后，给我重做了，真给我漏了05-23广东赞回复展开 1 条回复""},{""revie"":""克瑞斯他是不是漏给你芝士啦？这杯完全是纯奶茶没加东西，我今天才点了热的。05-18广东赞2晴天晴晴天晴🌾作者我觉得是 但这家店不理我 可能今天太忙了05-19广东赞回复展开 1 条回复""}]","赞","晴天晴晴天晴🌾"
"1749107426-58","https://www.xiaohongshu.com/search_result?keyword=%25E5%2596%259C%25E8%258C%25B6%25E8%258A%259D%25E8%258A%259D%25E6%259F%2591%25E6%2599%25AE&source=web_search_result_notes","江门喜茶 - 江边里创始店","https://sns-webpic-qc.xhscdn.com/202506051459/0ddd732ea3662552759f4c53331fba78/1040g2sg31e73dnnd120g49k67fh932029hjde88!nc_n_webp_mw_1","","https://www.xiaohongshu.com/search_result/67b9c419000000002902c27a?xsec_token=ABZcz3rLyRQai9HGEYSCqSZ7VitixJCFUO3ZlrNkLQfUU=&xsec_source=","「芝芝柑普」这杯限定饮品，目前仅在九中街创始店供应。它以江门新会特产“柑普茶”为茶底，搭配牛乳、醇厚的芝士奶盖，再撒上些许陈皮碎，每一口都散发着浓郁的江门特色风味，不可不试。#三点几咧饮茶先 #宝藏饮品店分享 #人气奶茶店","[{""revie"":""唔想翻工的斌叔嗯嗯。一定要打卡嘅一杯奶茶。落单一定要“多云顶”😍02-23赞2有米嫲嫲(^o^)作者你觉得好喝吗02-23赞回复展开 1 条回复""}]","2","有米嫲嫲(^o^)"
"1749107442-59","https://www.xiaohongshu.com/search_result?keyword=%25E5%2596%259C%25E8%258C%25B6%25E8%258A%259D%25E8%258A%259D%25E6%259F%2591%25E6%2599%25AE&source=web_search_result_notes","嘿嘿 我也喝到江边里·芝芝柑普啦😋","https://sns-webpic-qc.xhscdn.com/202506051459/8090c4c2f1f9e2c734ee08d2165ded49/1040g00831ho31nmq420g48nbgsn4sovtdrjrbeo!nc_n_webp_mw_1","","https://www.xiaohongshu.com/search_result/682d78f000000000220294f5?xsec_token=AB1LIGCLq6vNVMXgNb9hIgzJXeoiapR0ZSj9Smpp6VjR4=&xsec_source=","旁边办公室的妹子请哒🫶🏻
咸芝士云顶配柑普茶汤
不错不错😌
真是没完没了的好日子呀😁
#今天喝什么 #喜茶 #喜茶新品
#感恩 #江边里芝芝柑普","[]","12","Sam酱"
"1749107461-60","https://www.xiaohongshu.com/search_result?keyword=%25E5%2596%259C%25E8%258C%25B6%25E8%258A%259D%25E8%258A%259D%25E6%259F%2591%25E6%2599%25AE&source=web_search_result_notes","江门限定！陈皮奶茶来啦！","https://sns-webpic-qc.xhscdn.com/202506051459/986892d19c2b2db6bbb89dace41efa69/1040g2sg31ia337il70kg5p4esddn5f00hfpqimg!nc_n_webp_mw_1","","https://www.xiaohongshu.com/search_result/683fe6ca0000000012002337?xsec_token=ABkfUeX_T3MBWpJKx5A3cVRIWoye6W3FNoNf-LTeOGaw0=&xsec_source=","今天探店喜茶江门起源店的限定奶茶！芝芝柑普
视频看到最后有惊喜哦
#陈皮 #喜茶 #喜茶推荐 #喜茶江门江边里始创店 #奶茶 #解暑茶","[]","赞","柑公子"
"1749107480-61","https://www.xiaohongshu.com/search_result?keyword=%25E5%2596%259C%25E8%258C%25B6%25E8%258A%259D%25E8%258A%259D%25E6%259F%2591%25E6%2599%25AE&source=web_search_result_notes","喜茶千万千万不要下架这杯","https://sns-webpic-qc.xhscdn.com/202506051459/dab84bb91ed8d0fdd7579f78935884d8/1040g2sg31hpcrau93qe04a7v761tqijg7alrnhg!nc_n_webp_mw_1","","https://www.xiaohongshu.com/search_result/682ecdb5000000000f03953e?xsec_token=ABgDCevVbpe_eCDNEFYEkNwZDWo-pvboAL5t5SW7YP00Q=&xsec_source=","论一杯下午茶对打工人的重要性‼️
最近超爱喜茶这杯【江边里·芝芝柑普】🍊🍵
第一口能喝到上面浓浓一层咸芝士的奶香味，第二层慢慢能品尝到普洱茶的浓郁茶味，最后有点陈皮的回甘味那是多少广东人才懂的味道呀
#今日奶茶长这样 #喜茶推荐 #芝芝柑普茶 #大亚湾下午茶","[]","2","Crystal"
"1749107499-62","https://www.xiaohongshu.com/search_result?keyword=%25E5%2596%259C%25E8%258C%25B6%25E8%258A%259D%25E8%258A%259D%25E6%259F%2591%25E6%2599%25AE&source=web_search_result_notes","𓂂>﹏<江边里·芝芝柑普","https://sns-webpic-qc.xhscdn.com/202506051459/19f3fd8f2090be28f91292d521e52b3c/1040g00831hs2tu773q004004qu77v53eo0pakb8!nc_n_webp_mw_1","","https://www.xiaohongshu.com/search_result/68319124000000000303c14e?xsec_token=ABUdEKE7OIAM-a4QsNR9-7crNF9_aqCMEDfOgBNRpW2Ts=&xsec_source=","喜茶
不另外加糖 少冰
终于喝上了 然而
喝不加糖的喜茶的我还是翻车了 我的
奶盖下是纯茶 苦苦的
但柑普很香 今晚别睡不着hhhh
爱好奶茶的建议别自讨苦吃了
#juan奶茶喝什么 #喜茶 #喜茶前身皇茶","[{""revie"":""瑪麗有隻羊🥕我都不加糖的上次那个咸奶盖我没加糖但还是好甜啊05-24上海赞4珍珠奶茶真好喝作者所以我一般都能接受无糖喜茶 别的牌子的无糖就不太行05-24上海赞回复展开 3 条回复""}]","赞","珍珠奶茶真好喝"
"1749107520-63","https://www.xiaohongshu.com/search_result?keyword=%25E5%2596%259C%25E8%258C%25B6%25E8%258A%259D%25E8%258A%259D%25E6%259F%2591%25E6%2599%25AE&source=web_search_result_notes","喜茶芝芝柑普 8/10","https://sns-webpic-qc.xhscdn.com/202506051459/b4dfd2861e1949c681a5c59355f99c20/notes_pre_post/1040g3k831he352gnjq705nuvu23g84b5dvmjg1g!nc_n_webp_mw_1","","https://www.xiaohongshu.com/search_result/68233c61000000001101c3e7?xsec_token=ABH4orzxWzd4tQTEcjNJ3x5FE5QuO-su07b4eKkpGRkUU=&xsec_source=","小青柑的香味很足，茶汤颜色很浓。多云顶真的很爽这回加的超级厚。
因为茶的特性大家点这个最好慎重。
1.肠胃很差的建议别点，肠胃一般的建议点乳茶版➕多云顶，奶多一些可以稍微中和一下。肠胃好的随意。我自己泡小青柑的时候第一泡就是颜色会非常深，喝了很大概率胃难受（说明这个类型我喝不来）。
2.青柑味很重，是偏苦涩的柑橘味，茶也会有点涩。很多人喝不来这个味道会觉得像喝药。
太浓，口味偏奇特挑人，8分#北北饮品图鉴 #喜茶","[{""revie"":""momo作者我喝小青柑觉得有点寒？很少喝。 喝了真的大概率胃难受，刷到还没喝的友友们酌情选择参考。置顶评论05-13浙江赞回复""},{""revie"":""Vico刷晚了 胃胀难受中05-14广东赞2momo作者你们那边平时喝小青柑吗？05-14浙江赞回复展开 1 条回复""},{""revie"":""Suky我觉得很好喝，小口小口喝普洱味很浓厚05-13湖南11momo作者香味和不耐受是两回事我爱喝多少喝不了太多05-14浙江赞回复""}]","赞","momo"
"1749107538-64","https://www.xiaohongshu.com/search_result?keyword=%25E5%2596%259C%25E8%258C%25B6%25E8%258A%259D%25E8%258A%259D%25E6%259F%2591%25E6%2599%25AE&source=web_search_result_notes","最近两杯怪味喜茶-芝芝柑普和滇木瓜","https://sns-webpic-qc.xhscdn.com/202506051459/ded62559ba79ffa62eb38cf411b66828/1040g00831hggd79j3q005ou23gr9t9scrp9p8u8!nc_n_webp_mw_1","","https://www.xiaohongshu.com/search_result/6825b390000000000f03b039?xsec_token=ABkRx9JAsSVL0Hs_B-4zFwcl630eq_6hryuJK4j7UhrwY=&xsec_source=","为什么叫怪味喜茶
因为这两杯网上风评都两极分化得很严重
喜欢的人喜欢得要命 讨厌的人一口都喝不下去
那我必须来尝尝
	
买一送一的芝芝柑普味道比较好形容 就是加了芝士顶的东方树叶柑橘普洱
我点的是纯茶底去冰最少糖
喝这杯的心路历程是：
第一口喝到一大口芝士有点厚重
但是用吸管喝到的就是下面的清爽茶底 好喝 喜欢
喝到最后茶已经吸光 剩下一个芝士底 腻住
还是蛮抑制食欲的 喝完已经懒得再吃饭了
总体来说买一送一还是值得一试的，唯一的缺点就是茶底和奶盖没有融合得很好，怕腻的一定不要点热饮和乳茶底，上面奶盖略甜，所以对我来说少少少甜足够了
	
我对滇木瓜是属于极端喜欢的那派
不要被名字吓退 木姜子是一种香料而不是姜
里面每种水果、茶、小料都融合在一起
不是奶茶店千篇一律、换汤不换药的果茶，而是很新鲜让人眼前一亮的味道
让我惊喜的是里面的杨桃和凉粉
真的好特别好好喝
清爽的茶底配上酸酸的杨桃和爽口的凉粉
就这个滇木瓜爽！！！
就是前两天去看居然下架了呜呜呜呜呜呜呜
喜茶你还我滇木瓜！！！我还要再喝一百杯！！
	
#喝不腻的果茶 #饮食记录 #果茶爱好者 #奶茶 #喜茶 #好喝 #饮料 #今天喝什么 #甜品治愈一切","[]","2","ixix"
"1749107554-65","https://www.xiaohongshu.com/search_result?keyword=%25E5%2596%259C%25E8%258C%25B6%25E8%258A%259D%25E8%258A%259D%25E6%259F%2591%25E6%2599%25AE&source=web_search_result_notes","深圳芝芝柑普","https://sns-webpic-qc.xhscdn.com/202506051459/b5cfa7cc3f982e3e12db43e204f03899/1040g2sg31hdj1tra3se04a5g3t0tflavqs24vsg!nc_n_webp_mw_1","","https://www.xiaohongshu.com/search_result/6822b6cf000000001101f000?xsec_token=AB6yjUnyT_glcMEMXXzYp49Lz5nOaPlvtLs3ofZuzPCIA=&xsec_source=","今天喜茶自提芝芝柑普买一送一啊～
全国还有50家门店是有彩蛋的哦#三点几咧饮茶先
不用再跑江门了 现在点也不会等很久 好喝 冲🐛#好喝到飞起 #喜茶 #喜茶推荐","[{""revie"":""\""burrito🥞什么味05-13广东赞2李依敏作者我觉得广东人应该都喜欢喝 可以试试 毕竟有买一送一 算下来才10块左右一杯 而且以前只有江门创始店才有05-13广东赞回复展开 1 条回复""},{""revie"":""_ í｡彩蛋是什么05-13广东赞1李依敏作者我也不知道 因为我附近都没有彩蛋店05-13广东赞回复""},{""revie"":""李依敏作者都给我去喝 买一送一 算下来才10块钱一杯 有什么理由不喝呢我觉得好喝05-13广东赞回复""}]","1","李依敏"
"1749107574-66","https://www.xiaohongshu.com/search_result?keyword=%25E5%2596%259C%25E8%258C%25B6%25E8%258A%259D%25E8%258A%259D%25E6%259F%2591%25E6%2599%25AE&source=web_search_result_notes","喜茶你居然藏着.........","https://sns-webpic-qc.xhscdn.com/202506051459/20a8ae08796aa1bf38f477bf36cf561c/1040g008314pn2p0l0q5g5obcp5k0j51mn0gop40!nc_n_webp_mw_1","","https://www.xiaohongshu.com/search_result/668525a2000000001c026247?xsec_token=ABl2RDvBSfdTFkmczdQqqDdnlBHpSjViTVG_FK0yLOZUM=&xsec_source=","江门你小子怎么能这样啊…….
怎么只有你们江门创始店才有芝芝柑普！！!
	
柑普的清香和洒满陈皮粉的醇厚相融合，流感搭配甜
而不腻！冰的热的一样好喝~窗#吃吃喝喝 #打卡
建议：可先在小程序提前下单哦，真的太火爆啦
	
地址:广东省江门市江边里160号108室
时间：10:00-22:30","[]","5","ᯤ ʸ ᵒ ᵘ"
"1749107593-67","https://www.xiaohongshu.com/search_result?keyword=%25E5%2596%259C%25E8%258C%25B6%25E8%258A%259D%25E8%258A%259D%25E6%259F%2591%25E6%2599%25AE&source=web_search_result_notes","阿喜的芝芝柑普喝了吗😃","https://sns-webpic-qc.xhscdn.com/202506051459/fa7d53c5dff8df2f2d3a811349d8867e/notes_pre_post/1040g3k031hdqjoij3i7049fj3a78sp7nn1p7k8g!nc_n_webp_mw_1","","https://www.xiaohongshu.com/search_result/6822f62e000000002001f652?xsec_token=AB6yjUnyT_glcMEMXXzYp49KCw8k8tH7seeoEpwqe9ViA=&xsec_source=","今天买一送一哦！💰21全款拿下2杯
一靠近就是陈皮味，很像小时候在吃咸陈皮
奶茶底就是直给的小青柑+普洱，感觉接受度不会很高！但味道不差的，就是3种东西很直接的结合😎
#一起嚯奶茶 #奶茶测评 #喜茶新品 #芝芝柑普 #喜茶新品测评 #奶茶推荐 #三点几饮茶先","[{""revie"":""肥萍好喝不姐妹05-13广东赞8勤勤qq作者我觉得还可以，10块5买不了上当05-13广东赞回复展开 7 条回复""},{""revie"":""小黄同学-我觉得不太好喝05-13广东赞6勤勤qq作者不合口味吗05-13广东赞回复展开 5 条回复""},{""revie"":""COZY.@00（读书版） 我觉得我可能接受不了05-13广西赞3勤勤qq作者哈哈哈哈老广应该可以05-13广东赞回复展开 2 条回复""},{""revie"":""网恋被骗6800刚喝上05-13广东赞2勤勤qq作者干杯🍻05-13广东赞回复展开 1 条回复""},{""revie"":""大润发杀鱼十年心比刀冷没喝05-13广东赞1勤勤qq作者可以尝个鲜，10块505-13广东赞回复""}]","7","勤勤qq"
"1749107611-68","https://www.xiaohongshu.com/search_result?keyword=%25E5%2596%259C%25E8%258C%25B6%25E8%258A%259D%25E8%258A%259D%25E6%259F%2591%25E6%2599%25AE&source=web_search_result_notes","江门出生的我…还没去过江边里","https://sns-webpic-qc.xhscdn.com/202506051459/6dd2ff007e274e504e4cb10d1dd9c5db/1040g00831hfe19v8j8005n254p71otev8enpgf0!nc_n_webp_mw_1","","https://www.xiaohongshu.com/search_result/68249a020000000023012689?xsec_token=ABA-q4OtiYT5k8I8VUyqRfqiYL1R9lKWWAzqGDH7-8-2I=&xsec_source=","奶盖好喝，加了陈皮陈皮粉…风味还不错
可是小青柑+普洱的茶底不适合我
有点苦涩的感觉
#喜茶 #江边里 #芝芝柑普茶 #买一送一
#一座城 #珠海探店 #算了吧反正你也觉得没意思","[{""revie"":""一剑破万法yym我也不习惯这个味道，还是那种甜甜的奶茶比较适合我05-14广东赞1大爱作者对对！奶茶甜甜的才好喝05-14广东赞回复""}]","赞","大爱"
"1749107628-69","https://www.xiaohongshu.com/search_result?keyword=%25E5%2596%259C%25E8%258C%25B6%25E8%258A%259D%25E8%258A%259D%25E6%259F%2591%25E6%2599%25AE&source=web_search_result_notes","看到排队4小时才喝上的奶茶全国上架后破防","https://sns-webpic-qc.xhscdn.com/202506051459/8d66f68db5cfad63f973ab5aa7d1fc8a/notes_pre_post/1040g3k831hk8dfsajie05o15vsp090aeknevnmg!nc_n_webp_mw_1","","https://www.xiaohongshu.com/search_result/68298c15000000002100d47c?xsec_token=ABqHEVe4eyJCFS4u30zZCKqN8RPX4IDMuoOpYvPZB-t9I=&xsec_source=","家人们谁懂啊，同事姐出去玩在江门从白天排到黑夜，就为了喝到这杯芝芝柑普
品茗完毕在大群里得瑟地连发三遍说不愧是创始店的限定款
听得大伙儿是直呼“不能全国上架就统统下架“好么！
还好喜茶听到了大家的心声
终于！江门限定版芝芝柑普全国限时上架！
5月18日美团外卖请大家喝100万杯喜茶！
打开美团/美团外卖App搜【518喜茶】，就能领取满18减18的大额膨胀券！
这也太！得！朕！心！了！
姐看完海报后连连质问“那我等的四个小时算什么！算什么！”
没事的姐，没事哒~没事哒~没事哒~现在美团外卖请大家喝咯～
只需要动动手指打开美团外卖
办公室就会多出五六七八个喝到芝芝柑普的幸福小孩
一口下去，真的有十年前灵感芝士茶的味道
这一刻真的共情大胖橘（宛宛类卿原来这么难以拒绝）
是口腔鼻腔都是难忘的普洱香和柑橘香！
比喜茶更香的是美团外卖请的喜茶！
美团外卖大方得让人害怕！
这次不用同事姐破费了，有美团外卖请了！
今天我们都是有美团外卖请客的幸福小孩！
#美团外卖请你喝100万杯喜茶
#美团外卖
#喜茶","[{""revie"":""ivy_l更新啦主包05-19福建2回复""},{""revie"":""性感的母蟑螂主包求催更05-19山东2回复""}]","86","夜班全职小猫要石"
"1749107651-70","https://www.xiaohongshu.com/search_result?keyword=%25E5%2596%259C%25E8%258C%25B6%25E8%258A%259D%25E8%258A%259D%25E6%259F%2591%25E6%2599%25AE&source=web_search_result_notes","深圳出发 江门半日游","https://sns-webpic-qc.xhscdn.com/202506051459/6908a87cc3b11ec9d99d895b84aafaaf/1040g008318a1jmr84c004a4u6mjp0eut2h2bbho!nc_n_webp_mw_1","","https://www.xiaohongshu.com/search_result/66f82c10000000001902c60f?xsec_token=ABPmRmSJBSbdA5f6wQj8WS8tvCb_Q4qVi_VkydcK1qxrk=&xsec_source=","深中通道开通后去江门也很方便了 宝安出发1.5小时即达 第一次去江门 由于计划当天往返就去不了开平碉楼和赤坎古镇了 下次再安排吧。
	
启明里➡️越南咖啡店➡️郑师傅绿豆饼（试了咸绿豆饼还可以）➡️熊一博物馆（文创店 里面有一些江门的历史物件挺有意思）➡️喜茶创始店（江边里店）喝江门限定的芝芝柑普➡️喜茶旁边的裕记美食（纯粹为了填填肚子 价格好便宜）
	
喝完喜茶不知道去哪好 游了会车河看看街景和日落后就启程回深了 随心city walk一下当散步🚶沿途还去中山喝了个糖水买了个采蝶轩面包
	
#一日游 #江门","[{""revie"":""喜德盛自行车江门胜利路店感觉江门没啥逛的2024-09-29赞1皮卡曼作者的确简单逛逛还行啦2024-09-29赞回复""}]","25","皮卡曼"
"1749107671-71","https://www.xiaohongshu.com/search_result?keyword=%25E5%2596%259C%25E8%258C%25B6%25E8%258A%259D%25E8%258A%259D%25E6%259F%2591%25E6%2599%25AE&source=web_search_result_notes","江门喜茶限定丨江边里创始店“芝芝柑普”🍵","https://sns-webpic-qc.xhscdn.com/202506051459/2a67cf1ff641915ea3ff835ccb4997c7/1040g2sg3198hi11ala705n1qsidhrnlil7b07d8!nc_n_webp_mw_1","","https://www.xiaohongshu.com/search_result/671766fa000000001b02d478?xsec_token=ABHBGQxU0znItxHNIWrUXj6K2Vius_RzuabitJ6htyyC8=&xsec_source=","江门创始店限定款“芝芝柑普”🥤
	
入口香醇可口，柑普茶底香而不腻，还有陈皮芝士奶盖，融合了江门和新会的经典！
作为本地人不打卡一下说不过去了📸
	
唯一的缺点就是只有江门江边里店才有，逢假期都日均几百杯，排队两小时⏰，外地来的可以提前点单哦~📱
	
门店名字：广东省江门市江边里创始店
门店限定：江边里 · 芝芝柑普🥤
	
#探店打卡 #潮流生活方式 #周末去哪儿 #江门探店 #江门打卡 #喜茶江门限定 #喜茶江门江边里始创店 #喜茶江门创始店 #江门拍照 #芝芝柑普轻乳茶 @潮流薯 @生活薯 #你们会为了打卡排队两小时吗？[PK]#","[{""revie"":""娱小彬喝上江门的芝芝柑普2024-12-27赞回复""}]","25","JunNie俊"
"1749107689-72","https://www.xiaohongshu.com/search_result?keyword=%25E5%2596%259C%25E8%258C%25B6%25E8%258A%259D%25E8%258A%259D%25E6%259F%2591%25E6%2599%25AE&source=web_search_result_notes","喜茶芝芝柑普","https://sns-webpic-qc.xhscdn.com/202506051459/71e96e62cfac296047f3099f34e8bced/notes_pre_post/1040g3k031fpbkeid0e0g419loeh3j1lu0jlv4e8!nc_n_webp_mw_1","","https://www.xiaohongshu.com/search_result/67ed3c2e000000001c015161?xsec_token=ABET_8dpFYgTFdtsKhIRON5-ks2CRgyR-JVJDX77PsVis=&xsec_source=","说是江门限定（似乎只有2家店铺能买到）
味道还不错 下次试试不另外加糖
感觉少少甜还是有点甜（我本人不咋喝甜）
	
撒在上面的陈皮味道不错
还记得很多年前（18年以前 具体忘记了）地王有家
之前介绍反正是关于珍珠的，是我对喜茶的初印象（具体忘记了）
结果后来的某一天 喜茶爆火
到现在遍地开花
要说最好喝还是18 19年那时候的芝芝草莓（当时应该是28左右的价格）每喝一口都会感慨 怎么会这么好喝
现在总感觉味道总体不如之前了
不过芝芝系列 一直都算能打的","[{""revie"":""惧甜腻的米要是早点刷到我就点少少少甜了04-1813哄哄好甜是吧05-13广东赞回复展开 2 条回复""},{""revie"":""不粘锅听说就要回归了05-07安徽赞1小颖颖嘻嘻嘻作者说是其他城市也会上了05-07广东赞回复""},{""revie"":""饭饭发大财（无情女工版）我要喝04-042回复""},{""revie"":""cheesemeow最最最喜欢还是芝芝莓果！！但是只出了一段时间！！！05-13广东1回复""},{""revie"":""meme21年在汇悦城买过，后面只有创始店买了05-051回复""}]","14","小颖颖嘻嘻嘻"
